mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,work_age_days,recommendation_year,recommendation_month,location_key,work_normalized,amount_percentile
Gaddam Ranjith Reddy,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,CHELVELLA,DISTRICT COLLECTOR RANGAREDDY_IDA,Unknown,Unknown,Chevella,Mudimyal,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Telangana|CHELVELLA|Chevella|Mudimyal,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Bharatpur,Garhi Zalimsingh,2024-03-03,400000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Bharatpur|Garhi Zalimsingh,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.5197
Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Ratangarh,Menasar,2024-03-03,200000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Ratangarh|Menasar,na - improvement of electricity distribution infrastructure,0.25
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Ratangarh,Chainpura,2024-03-03,850000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Ratangarh|Chainpura,na - construction of rooms and halls in school and colleges,0.8246
Rahul Kaswan,NA - Development of playfields and sports grounds,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Ratangarh,Gogasar,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Ratangarh|Gogasar,na - development of playfields and sports grounds,0.6623
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,Unknown,Unknown,Kathumar,Titpuri,2024-03-03,700000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Kathumar|Titpuri,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.7886
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,Unknown,Unknown,Kathumar,Maithna,2024-03-03,400000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Kathumar|Maithna,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.5197
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,Unknown,Unknown,Kathumar,Pisai,2024-03-03,600000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Kathumar|Pisai,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.7632
Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Nadbai,Gadauli,2024-03-03,300000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Nadbai|Gadauli,na - crematoriums or structures on burial/ cremation ground for public convenience,0.4381
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Nadbai,Gadauli,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Nadbai|Gadauli,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Rajgarh,Bas Mundi,2024-03-03,488000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Rajgarh|Bas Mundi,na - improvement of electricity distribution infrastructure,0.5656
Sukhbir Singh Jaunapuria,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,TONK-SAWAI MADHOPUR,DISTRICT COLLECTOR SAWAI MADHOPUR_IDA,Unknown,Unknown,Sawai Madhopur,Rawanjna Chaur,2024-03-03,250000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|TONK-SAWAI MADHOPUR|Sawai Madhopur|Rawanjna Chaur,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.3534
Sukhbir Singh Jaunapuria,NA - Construction of community centers and community halls,Normal/Others,Rajasthan,TONK-SAWAI MADHOPUR,DISTRICT COLLECTOR TONK_IDA,Unknown,Unknown,Peeplu,Janwali,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|TONK-SAWAI MADHOPUR|Peeplu|Janwali,na - construction of community centers and community halls,0.6623
Devji Mansingram Patel,NA - Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,Unknown,Unknown,Sanchore,Kilawa,2024-03-03,110000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|JALORE|Sanchore|Kilawa,na - purchase of other aids / devices required for p/ m/ v/ h impaired for differently abled persons,0.1011
Devji Mansingram Patel,NA - Street lights,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,Unknown,Unknown,Bagora,Bagora,2024-03-03,400000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|JALORE|Bagora|Bagora,na - street lights,0.5197
Devji Mansingram Patel,NA - Construction of common work sheds/ common covered sitting area,Normal/Others,Rajasthan,JALORE,DISTRICT COLLECTOR Sanchor_IDA,Unknown,Unknown,Raniwara,Doongri,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|JALORE|Raniwara|Doongri,na - construction of common work sheds/ common covered sitting area,0.6623
Rahul Kaswan,NA - Development of playfields and sports grounds,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Taranagar,Poonras,2024-03-03,650000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Taranagar|Poonras,na - development of playfields and sports grounds,0.775
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Bidasar,Parewara,2024-03-03,850000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Bidasar|Parewara,na - construction of rooms and halls in school and colleges,0.8246
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Taranagar,Kharathwasiya,2024-03-03,700000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Taranagar|Kharathwasiya,na - construction of rooms and halls in school and colleges,0.7886
Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Ratangarh,Menasar,2024-03-03,142000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Ratangarh|Menasar,na - improvement of electricity distribution infrastructure,0.1239
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Ratangarh,Ladhasar,2024-03-03,850000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Ratangarh|Ladhasar,na - construction of rooms and halls in school and colleges,0.8246
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Sardarshahar,Bhojoosar Upadhiiyan,2024-03-03,850000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Sardarshahar|Bhojoosar Upadhiiyan,na - construction of rooms and halls in school and colleges,0.8246
SHRI Rajeev Chandrashekhar,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Karnataka,Sitting Rajya Sabha,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Unknown,Unknown,Anekal,Indlawadi,2024-03-03,500000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Karnataka|Sitting Rajya Sabha|Anekal|Indlawadi,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
SH Dhiraj Prasad Sahu,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER LOHARDAGA_IDA,Unknown,Unknown,Lohardaga,Nigni,2024-03-03,600000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Jharkhand|Sitting Rajya Sabha|Lohardaga|Nigni,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.7632
SH Dhiraj Prasad Sahu,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER GUMLA_IDA,Unknown,Unknown,Ghaghra,Adar,2024-03-03,750000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Jharkhand|Sitting Rajya Sabha|Ghaghra|Adar,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.8026
SH Dhiraj Prasad Sahu,NA - Construction of culverts and bridges,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER GUMLA_IDA,Unknown,Unknown,Ghaghra,Adar,2024-03-03,500000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Jharkhand|Sitting Rajya Sabha|Ghaghra|Adar,na - construction of culverts and bridges,0.6623
SH Dhiraj Prasad Sahu,NA - Construction of buildings for community cultural activities,Normal/Others,Jharkhand,Sitting Rajya Sabha,DEPUTY COMMISSIONER GUMLA_IDA,Unknown,Unknown,Ghaghra,Adar,2024-03-03,600000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Jharkhand|Sitting Rajya Sabha|Ghaghra|Adar,na - construction of buildings for community cultural activities,0.7632
Dr Sikander Kumar,NA - Lighting of public spaces,Normal/Others,Himachal Pradesh,Sitting Rajya Sabha,DEPUTY COMMISSIONER HAMIRPUR_IDA,Unknown,Unknown,Nadaun,Dhaneta (17/7),2024-03-03,16300,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Himachal Pradesh|Sitting Rajya Sabha|Nadaun|Dhaneta (17/7),na - lighting of public spaces,0.0069
SHRI Rajeev Chandrashekhar,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Karnataka,Sitting Rajya Sabha,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Unknown,Unknown,Anekal,Karpur,2024-03-03,500000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Karnataka|Sitting Rajya Sabha|Anekal|Karpur,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Bharatpur,Jharoli,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Bharatpur|Jharoli,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Rahul Kaswan,NA - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Rajgarh,Bhuwari,2024-03-03,280000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Rajgarh|Bhuwari,na - improvement of electricity distribution infrastructure,0.3914
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Bharatpur,Nagla Gopal ( Rural ),2024-03-03,750000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Bharatpur|Nagla Gopal ( Rural ),"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.8026
SHRI Rajeev Chandrashekhar,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Karnataka,Sitting Rajya Sabha,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Unknown,Unknown,Anekal,Bhovi Palya (Shanthi Pur),2024-03-03,500000,Action Pending,Unsanctioned,Rajya Sabha,919,2024,3,Karnataka|Sitting Rajya Sabha|Anekal|Bhovi Palya (Shanthi Pur),"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Sardarshahar,Gajoosar,2024-03-03,850000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Sardarshahar|Gajoosar,na - construction of rooms and halls in school and colleges,0.8246
Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Unknown,Unknown,Sardarshahar,Bhojrasar,2024-03-03,1000000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|CHURU|Sardarshahar|Bhojrasar,na - construction of rooms and halls in school and colleges,0.8786
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Bharatpur,Garhi Zalimsingh,2024-03-03,600000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Bharatpur|Garhi Zalimsingh,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.7632
Smt Ranjeeta Koli,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,Unknown,Unknown,Nadbai,Dahra,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Rajasthan|BHARATPUR(SC)|Nadbai|Dahra,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.6623
Shri Mahesh Sahoo,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,Unknown,Unknown,Palalahada,Palalahada (Ct),2024-03-03,200000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|DHENKANAL|Palalahada|Palalahada (Ct),na - construction of buildings for community cultural activities,0.25
Shivkumar Chanabasappa Udasi,NA - Construction of additional rooms and halls in the existing public and community building,Normal/Others,Karnataka,HAVERI,DEPUTY COMMISSIONER HAVERI_IDA,Haveri,Haveri (Cmc) - Ward No.1,Unknown,Unknown,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Karnataka|HAVERI|Unknown|Unknown,na - construction of additional rooms and halls in the existing public and community building,0.6623
Shri Bhartruhari Mahtab,NA - Lighting of public spaces,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Sompur,2024-03-03,150000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Sompur,na - lighting of public spaces,0.1406
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Mallipur,2024-03-03,400000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Mallipur,na - construction of buildings for community cultural activities,0.5197
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Sadhusahi,2024-03-03,200000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Sadhusahi,na - construction of buildings for community cultural activities,0.25
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Brahmanbhuin,2024-03-03,200000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Brahmanbhuin,na - construction of buildings for community cultural activities,0.25
Shri Bhartruhari Mahtab,NA - Providing drains and gutters for public drainage,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Sadhusahi,2024-03-03,200000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Sadhusahi,na - providing drains and gutters for public drainage,0.25
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Brahmanbhuin,2024-03-03,300000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Brahmanbhuin,na - construction of buildings for community cultural activities,0.4381
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Mallipur,2024-03-03,100000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Mallipur,na - construction of buildings for community cultural activities,0.0815
Shri Bhartruhari Mahtab,NA - Construction of buildings for community cultural activities,Normal/Others,Odisha,CUTTACK,DISTRICT COLLECTOR CUTTACK_IDA,Unknown,Unknown,Kishannagar,Khentalo,2024-03-03,100000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|CUTTACK|Kishannagar|Khentalo,na - construction of buildings for community cultural activities,0.0815
Shri Mahesh Sahoo,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,Unknown,Unknown,Anugul,Inkarabandha,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|DHENKANAL|Anugul|Inkarabandha,na - construction of community centers and community halls,0.6623
Shri Mahesh Sahoo,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,Unknown,Unknown,Kaniha,Kamarei,2024-03-03,400000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|DHENKANAL|Kaniha|Kamarei,na - construction of community centers and community halls,0.5197
Shri Mahesh Sahoo,NA - Construction of community centers and community halls,Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,Unknown,Unknown,Bantala,Dhokata,2024-03-03,500000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|DHENKANAL|Bantala|Dhokata,na - construction of community centers and community halls,0.6623
Shri Mahesh Sahoo,"NA - Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Odisha,DHENKANAL,DISTRICT COLLECTORANGUL_IDA,Unknown,Unknown,Rengali Damsite,Bajrakot,2024-03-03,300000,Action Pending,Unsanctioned,Lok Sabha,919,2024,3,Odisha|DHENKANAL|Rengali Damsite|Bajrakot,"na - construction of roads, link roads, pathways or any other road with or without drainage system",0.4381
